Phase;Distance_deg;TravelTime_s;RayParam_sec_deg
SP;30.7538;590.1807;871.3091
SP;31.6583;603.9098;867.8835
SP;32.5628;617.5816;864.1072
SP;33.4673;631.1923;860.1642
SP;34.3719;644.7386;855.9731
SP;35.2764;658.2180;851.6282
SP;36.1809;671.6276;847.1482
SP;37.0854;684.9703;843.0838
SP;37.9899;698.2451;838.5898
SP;38.8945;711.4478;833.9553
SP;39.7990;724.5751;829.1247
SP;40.7035;737.6253;824.1357
SP;41.6080;750.5998;819.5936
SP;42.5126;763.5007;814.7421
SP;43.4171;776.3233;809.6684
SP;44.3216;789.0648;804.4925
SP;45.2261;801.7230;799.2618
SP;46.1307;814.3038;794.4478
SP;47.0352;826.8045;789.2276
SP;47.9397;839.2213;783.8002
SP;48.8442;851.5780;782.5059
SP;49.7487;863.9305;782.4545
SP;50.6533;876.2832;782.4289
SP;51.5578;888.6353;782.4289
SP;52.4623;900.9867;782.3289
SP;53.3668;913.3371;782.3019
SP;54.2714;925.6863;782.1933
SP;55.1759;938.0342;782.0948
SP;56.0804;950.3804;781.9980
SP;56.9849;962.7247;781.8682
SP;57.8894;975.0670;781.7441
SP;58.7940;987.4071;781.5890
SP;59.6985;999.7447;781.4311
SP;60.6030;1012.0799;781.2600
SP;61.5075;1024.4121;781.0787
SP;62.4121;1036.7415;780.8894
SP;63.3166;1049.0677;780.6755
SP;64.2211;1061.3904;780.4575
SP;65.1256;1073.7096;780.2386
SP;66.0302;1086.0252;779.9790
SP;66.9347;1098.3368;779.7289
SP;67.8392;1110.6444;779.4713
SP;68.7437;1122.9477;779.1899
SP;69.6482;1135.2465;778.8899
SP;70.5528;1147.5409;778.6065
SP;71.4573;1159.8305;778.3029
SP;72.3618;1172.1152;778.0164
SP;73.2663;1184.3948;777.6588
SP;74.1709;1196.6690;777.3202
SP;75.0754;1208.9379;776.9782
SP;75.9799;1221.2012;776.6219
SP;76.8844;1233.4590;776.2698
SP;77.7889;1245.7111;775.9051
SP;78.6935;1257.9572;775.5424
SP;79.5980;1270.1973;775.1184
SP;80.5025;1282.4309;774.7113
SP;81.4070;1294.6580;774.3025
SP;82.3116;1306.8788;773.8834
SP;83.2161;1319.0930;773.4642
SP;84.1206;1331.3003;773.0280
SP;85.0251;1343.5004;772.5716
SP;85.9296;1355.6934;772.1111
SP;86.8342;1367.8793;771.6546
SP;87.7387;1380.0579;771.1938
SP;88.6432;1392.2290;770.7126
SP;89.5477;1404.3923;770.2151
SP;89.5477;1404.3933;769.8662
SP;88.6432;1392.2403;769.8162
SP;87.7387;1380.0872;769.7946
SP;86.8342;1367.9346;769.7446
SP;85.9296;1355.7828;769.6946
SP;85.0251;1343.6320;769.6230
SP;84.1206;1331.4829;769.5096
SP;83.2161;1319.3355;769.3798
SP;82.3116;1307.1902;769.2371
SP;81.4070;1295.0477;769.0597
SP;80.5025;1282.9082;768.8435
SP;79.5980;1270.7723;768.5863
SP;78.6935;1258.6407;768.3029
SP;77.7889;1246.5140;767.9707
SP;76.8844;1234.3932;767.5865
SP;75.9799;1222.2791;767.0907
SP;75.0754;1210.1730;766.5882
SP;74.1709;1198.0762;765.9195
SP;73.2663;1185.9903;765.1614
SP;72.3618;1173.9176;764.2714
SP;71.4573;1161.8607;763.1491
